name,lat,lng,state_abbreviation,state_name,population,is_capital,id,uppercase_name_nomalized,population_min_max_normalization
Brasileira,-4.1337,-41.7859,PI,Piauí,8364,false,3281,BRASILEIRA,0.000612556
Brejo do Piauí,-8.20314,-42.8229,PI,Piauí,3824,false,3282,BREJO DO PIAUI,0.0002462971
Buriti dos Lopes,-3.18259,-41.8695,PI,Piauí,19832,false,3283,BURITI DOS LOPES,0.0015377229
Buriti dos Montes,-5.30584,-41.0933,PI,Piauí,8282,false,3284,BURITI DOS MONTES,0.0006059408
Cabeceiras do Piauí,-4.4773,-42.3069,PI,Piauí,10671,false,3285,CABECEIRAS DO PIAUI,0.0007986704
Cajazeiras do Piauí,-6.79667,-42.3903,PI,Piauí,3586,false,3286,CAJAZEIRAS DO PIAUI,0.0002270967
Cajueiro da Praia,-2.93111,-41.3408,PI,Piauí,7704,false,3287,CAJUEIRO DA PRAIA,0.0005593113
Caldeirão Grande do Piauí,-7.3314,-40.6366,PI,Piauí,5786,false,3288,CALDEIRAO GRANDE DO PIAUI,0.000404579
Campinas do Piauí,-7.6593,-41.8775,PI,Piauí,5628,false,3289,CAMPINAS DO PIAUI,0.0003918326
Campo Alegre do Fidalgo,-8.38236,-41.8344,PI,Piauí,5093,false,3290,CAMPO ALEGRE DO FIDALGO,0.0003486721
Campo Grande do Piauí,-7.12827,-41.0315,PI,Piauí,5987,false,3291,CAMPO GRANDE DO PIAUI,0.0004207944
Campo Largo do Piauí,-3.80441,-42.64,PI,Piauí,7342,false,3292,CAMPO LARGO DO PIAUI,0.0005301074
Campo Maior,-4.8217,-42.1641,PI,Piauí,46950,false,3293,CAMPO MAIOR,0.0037254345
Canavieira,-7.68821,-43.7233,PI,Piauí,3938,false,3294,CANAVIEIRA,0.0002554939
Canto do Buriti,-8.1111,-42.9517,PI,Piauí,21326,false,3295,CANTO DO BURITI,0.0016582496
Capitão de Campos,-4.457,-41.944,PI,Piauí,11471,false,3296,CAPITAO DE CAMPOS,0.0008632095
Capitão Gervásio Oliveira,-8.49655,-41.814,PI,Piauí,4127,false,3297,CAPITAO GERVASIO OLIVEIRA,0.0002707412
Caracol,-9.27933,-43.329,PI,Piauí,11009,false,3298,CARACOL,0.0008259382
Caraúbas do Piauí,-3.47525,-41.8425,PI,Piauí,5910,false,3299,CARAUBAS DO PIAUI,0.0004145826
Caridade do Piauí,-7.73435,-40.9848,PI,Piauí,5102,false,3300,CARIDADE DO PIAUI,0.0003493981
Castelo do Piauí,-5.31869,-41.5499,PI,Piauí,19716,false,3301,CASTELO DO PIAUI,0.0015283648
Caxingó,-3.41904,-41.8955,PI,Piauí,5477,false,3302,CAXINGO,0.0003796508
Cocal,-3.47279,-41.5546,PI,Piauí,27901,false,3303,COCAL,0.0021886797
Cocal de Telha,-4.5571,-41.9587,PI,Piauí,4908,false,3304,COCAL DE TELHA,0.0003337474
Cocal dos Alves,-3.62047,-41.4402,PI,Piauí,6180,false,3305,COCAL DOS ALVES,0.0004363645
Coivaras,-5.09224,-42.208,PI,Piauí,4044,false,3306,COIVARAS,0.0002640453
Colônia do Gurguéia,-8.1837,-43.794,PI,Piauí,6545,false,3307,COLONIA DO GURGUEIA,0.0004658104
Colônia do Piauí,-7.22651,-42.1756,PI,Piauí,7665,false,3308,COLONIA DO PIAUI,0.000556165
Conceição do Canindé,-7.87638,-41.5942,PI,Piauí,4811,false,3309,CONCEICAO DO CANINDE,0.0003259221
Coronel José Dias,-8.81397,-42.5232,PI,Piauí,4688,false,3310,CORONEL JOSE DIAS,0.0003159992
Corrente,-10.4333,-45.1633,PI,Piauí,26771,false,3311,CORRENTE,0.0020975183
Cristalândia do Piauí,-10.6443,-45.1893,PI,Piauí,8350,false,3312,CRISTALANDIA DO PIAUI,0.0006114266
Cristino Castro,-8.82273,-44.223,PI,Piauí,10464,false,3313,CRISTINO CASTRO,0.000781971
Curimatá,-10.0326,-44.3002,PI,Piauí,11461,false,3314,CURIMATA,0.0008624027
Currais,-9.01175,-44.4062,PI,Piauí,4982,false,3315,CURRAIS,0.0003397173
Curral Novo do Piauí,-7.8313,-40.8957,PI,Piauí,5390,false,3316,CURRAL NOVO DO PIAUI,0.0003726322
Curralinhos,-5.60825,-42.8376,PI,Piauí,4475,false,3317,CURRALINHOS,0.0002988157
Demerval Lobão,-5.35875,-42.6776,PI,Piauí,13862,false,3318,DEMERVAL LOBAO,0.0010561005
Dirceu Arcoverde,-9.33939,-42.4348,PI,Piauí,7046,false,3319,DIRCEU ARCOVERDE,0.000506228
Dom Expedito Lopes,-6.95332,-41.6396,PI,Piauí,6940,false,3320,DOM EXPEDITO LOPES,0.0004976766
Dom Inocêncio,-9.00516,-41.9697,PI,Piauí,9574,false,3321,DOM INOCENCIO,0.0007101713
Domingos Mourão,-4.2495,-41.2683,PI,Piauí,4352,false,3322,DOMINGOS MOURAO,0.0002888928
Elesbão Veloso,-6.19947,-42.1355,PI,Piauí,14550,false,3323,ELESBAO VELOSO,0.001111604
Eliseu Martins,-8.09629,-43.6705,PI,Piauí,4943,false,3324,ELISEU MARTINS,0.000336571
Esperantina,-3.88863,-42.2324,PI,Piauí,39953,false,3325,ESPERANTINA,0.0031609601
Fartura do Piauí,-9.48342,-42.7912,PI,Piauí,5330,false,3326,FARTURA DO PIAUI,0.0003677918
Flores do Piauí,-7.78793,-42.918,PI,Piauí,4461,false,3327,FLORES DO PIAUI,0.0002976863
Floresta do Piauí,-7.46682,-41.7883,PI,Piauí,2561,false,3328,FLORESTA DO PIAUI,0.0001444061
Floriano,-6.77182,-43.0241,PI,Piauí,60111,false,3329,FLORIANO,0.0047871822
Francinópolis,-6.39334,-42.2591,PI,Piauí,5345,false,3330,FRANCINOPOLIS,0.0003690019
Francisco Ayres,-6.62606,-42.6881,PI,Piauí,4300,false,3331,FRANCISCO AYRES,0.0002846978
Francisco Macedo,-7.331,-40.788,PI,Piauí,3216,false,3332,FRANCISCO MACEDO,0.0001972474
Francisco Santos,-6.99491,-41.1288,PI,Piauí,9423,false,3333,FRANCISCO SANTOS,0.0006979896
Fronteiras,-7.08173,-40.6146,PI,Piauí,11690,false,3334,FRONTEIRAS,0.000880877
Geminiano,-7.15476,-41.3409,PI,Piauí,5477,false,3335,GEMINIANO,0.0003796508
Gilbués,-9.83001,-45.3423,PI,Piauí,10698,false,3336,GILBUES,0.0008008486
Guadalupe,-6.78285,-43.5594,PI,Piauí,10496,false,3337,GUADALUPE,0.0007845525
Guaribas,-9.38647,-43.6943,PI,Piauí,4573,false,3338,GUARIBAS,0.0003067217
Hugo Napoleão,-5.9886,-42.5598,PI,Piauí,3880,false,3339,HUGO NAPOLEAO,0.0002508148
Ilha Grande,-2.85774,-41.8186,PI,Piauí,9487,false,3340,ILHA GRANDE,0.0007031527
Inhuma,-6.665,-41.7041,PI,Piauí,15330,false,3341,INHUMA,0.0011745296
Ipiranga do Piauí,-6.82421,-41.7381,PI,Piauí,9863,false,3342,IPIRANGA DO PIAUI,0.000733486
Isaías Coelho,-7.73597,-41.6735,PI,Piauí,8582,false,3343,ISAIAS COELHO,0.0006301429
Itainópolis,-7.44336,-41.4687,PI,Piauí,11571,false,3344,ITAINOPOLIS,0.0008712768
Itaueira,-7.59989,-43.0249,PI,Piauí,11037,false,3345,ITAUEIRA,0.000828197
Jacobina do Piauí,-7.93063,-41.2075,PI,Piauí,5718,false,3346,JACOBINA DO PIAUI,0.0003990932
Jaicós,-7.36229,-41.1371,PI,Piauí,19233,false,3347,JAICOS,0.0014893993
Jardim do Mulato,-6.099,-42.63,PI,Piauí,4522,false,3348,JARDIM DO MULATO,0.0003026074
Jatobá do Piauí,-4.77025,-41.817,PI,Piauí,4885,false,3349,JATOBA DO PIAUI,0.0003318919
Jerumenha,-7.09128,-43.5033,PI,Piauí,4443,false,3350,JERUMENHA,0.0002962341
João Costa,-8.50736,-42.4264,PI,Piauí,3003,false,3351,JOAO COSTA,0.0001800639
Joaquim Pires,-3.50164,-42.1865,PI,Piauí,14396,false,3352,JOAQUIM PIRES,0.0010991803
Joca Marques,-3.4804,-42.4255,PI,Piauí,5488,false,3353,JOCA MARQUES,0.0003805382
José de Freitas,-4.75146,-42.5746,PI,Piauí,39457,false,3354,JOSE DE FREITAS,0.0031209459
Juazeiro do Piauí,-5.17459,-41.6976,PI,Piauí,5491,false,3355,JUAZEIRO DO PIAUI,0.0003807802
Júlio Borges,-10.3225,-44.2381,PI,Piauí,5653,false,3356,JULIO BORGES,0.0003938494
Jurema,-9.21992,-43.1337,PI,Piauí,4790,false,3357,JUREMA,0.0003242279
Lagoa Alegre,-4.51539,-42.6309,PI,Piauí,8610,false,3358,LAGOA ALEGRE,0.0006324018
Lagoa de São Francisco,-4.38505,-41.5969,PI,Piauí,6795,false,3359,LAGOA DE SAO FRANCISCO,0.0004859789
Lagoa do Barro do Piauí,-8.47673,-41.5342,PI,Piauí,4658,false,3360,LAGOA DO BARRO DO PIAUI,0.000313579
Lagoa do Piauí,-5.41864,-42.6437,PI,Piauí,4086,false,3361,LAGOA DO PIAUI,0.0002674336
Lagoa do Sítio,-6.50766,-41.5653,PI,Piauí,5219,false,3362,LAGOA DO SITIO,0.000358837
Lagoinha do Piauí,-5.83074,-42.6223,PI,Piauí,2870,false,3363,LAGOINHA DO PIAUI,0.0001693343
Landri Sales,-7.25922,-43.9364,PI,Piauí,5272,false,3364,LANDRI SALES,0.0003631127
Luís Correia,-2.88438,-41.6641,PI,Piauí,30558,false,3365,LUIS CORREIA,0.0024030299
Luzilândia,-3.4683,-42.3718,PI,Piauí,25521,false,3366,LUZILANDIA,0.0019966761
Madeiro,-3.48624,-42.4981,PI,Piauí,8372,false,3367,MADEIRO,0.0006132014
Manoel Emídio,-8.01234,-43.8755,PI,Piauí,5352,false,3368,MANOEL EMIDIO,0.0003695666
Marcolândia,-7.44169,-40.6602,PI,Piauí,8590,false,3369,MARCOLANDIA,0.0006307883
Marcos Parente,-7.11565,-43.8926,PI,Piauí,4546,false,3370,MARCOS PARENTE,0.0003045435
Massapê do Piauí,-7.47469,-41.1103,PI,Piauí,6456,false,3371,MASSAPE DO PIAUI,0.0004586304
Matias Olímpio,-3.71492,-42.5507,PI,Piauí,10979,false,3372,MATIAS OLIMPIO,0.000823518
Miguel Alves,-4.16857,-42.8963,PI,Piauí,33901,false,3373,MIGUEL ALVES,0.0026727224
Miguel Leão,-5.68077,-42.7436,PI,Piauí,1239,false,3374,MIGUEL LEAO,0.0000377553
Milton Brandão,-4.68295,-41.4173,PI,Piauí,6603,false,3375,MILTON BRANDAO,0.0004704895
Monsenhor Gil,-5.562,-42.6075,PI,Piauí,10563,false,3376,MONSENHOR GIL,0.0007899577
Monsenhor Hipólito,-6.99275,-41.026,PI,Piauí,7785,false,3377,MONSENHOR HIPOLITO,0.0005658459
Monte Alegre do Piauí,-9.75364,-45.3037,PI,Piauí,10618,false,3378,MONTE ALEGRE DO PIAUI,0.0007943947
Morro Cabeça no Tempo,-9.71891,-43.9072,PI,Piauí,4527,false,3379,MORRO CABECA NO TEMPO,0.0003030107
Morro do Chapéu do Piauí,-3.73337,-42.3024,PI,Piauí,6825,false,3380,MORRO DO CHAPEU DO PIAUI,0.0004883991
Murici dos Portelas,-3.319,-42.094,PI,Piauí,9258,false,3381,MURICI DOS PORTELAS,0.0006846784
Nazaré do Piauí,-6.97023,-42.6773,PI,Piauí,7307,false,3382,NAZARE DO PIAUI,0.0005272838
Nazária,-5.35128,-42.8153,PI,Piauí,8632,false,3383,NAZARIA,0.0006341766
Nossa Senhora de Nazaré,-4.63019,-42.173,PI,Piauí,4911,false,3384,NOSSA SENHORA DE NAZARE,0.0003339895
Nossa Senhora dos Remédios,-3.97574,-42.6184,PI,Piauí,8751,false,3385,NOSSA SENHORA DOS REMEDIOS,0.0006437768
Nova Santa Rita,-8.09707,-42.0471,PI,Piauí,4392,false,3386,NOVA SANTA RITA,0.0002921198
Novo Oriente do Piauí,-6.44901,-41.9261,PI,Piauí,6548,false,3387,NOVO ORIENTE DO PIAUI,0.0004660524
Novo Santo Antônio,-5.28749,-41.9325,PI,Piauí,3014,false,3388,NOVO SANTO ANTONIO,0.0001809513
Oeiras,-7.01915,-42.1283,PI,Piauí,37138,false,3389,OEIRAS,0.0029338634
Olho D'Água do Piauí,-5.84125,-42.5594,PI,Piauí,2477,false,3390,OLHO D'AGUA DO PIAUI,0.0001376295
Padre Marcos,-7.35101,-40.8997,PI,Piauí,6879,false,3391,PADRE MARCOS,0.0004927555
Paes Landim,-7.77375,-42.2474,PI,Piauí,4124,false,3392,PAES LANDIM,0.0002704992
Pajeú do Piauí,-7.85508,-42.8248,PI,Piauí,3416,false,3393,PAJEU DO PIAUI,0.0002133822
Palmeira do Piauí,-8.73076,-44.2466,PI,Piauí,5029,false,3394,PALMEIRA DO PIAUI,0.000343509
Palmeirais,-5.97086,-43.056,PI,Piauí,14633,false,3395,PALMEIRAIS,0.0011183
Paquetá,-7.10303,-41.7,PI,Piauí,3931,false,3396,PAQUETA,0.0002549291
Parnaguá,-10.2166,-44.63,PI,Piauí,10846,false,3397,PARNAGUA,0.0008127883
Parnaíba,-2.90585,-41.7754,PI,Piauí,153863,false,3398,PARNAIBA,0.0123505105
Passagem Franca do Piauí,-5.86036,-42.4436,PI,Piauí,4331,false,3399,PASSAGEM FRANCA DO PIAUI,0.0002871987
Patos do Piauí,-7.67231,-41.2408,PI,Piauí,6420,false,3400,PATOS DO PIAUI,0.0004557262
Pau D'Arco do Piauí,-5.26072,-42.3908,PI,Piauí,4084,false,3401,PAU D'ARCO DO PIAUI,0.0002672722
Paulistana,-8.13436,-41.1431,PI,Piauí,20583,false,3402,PAULISTANA,0.0015983089
Pavussu,-7.96059,-43.2284,PI,Piauí,3662,false,3403,PAVUSSU,0.0002332279
Pedro II,-4.42585,-41.4482,PI,Piauí,38812,false,3404,PEDRO II,0.0030689113
Pedro Laurentino,-8.06807,-42.2847,PI,Piauí,2551,false,3405,PEDRO LAURENTINO,0.0001435993
Picos,-7.07721,-41.467,PI,Piauí,78627,false,3406,PICOS,0.0062809379
Pimenteiras,-6.23839,-41.4113,PI,Piauí,12150,false,3407,PIMENTEIRAS,0.000917987
Pio IX,-6.83002,-40.6083,PI,Piauí,18492,false,3408,PIO IX,0.0014296201
Piracuruca,-3.93335,-41.7088,PI,Piauí,28952,false,3409,PIRACURUCA,0.0022734678
Piripiri,-4.27157,-41.7716,PI,Piauí,63829,false,3410,PIRIPIRI,0.0050871273
Porto,-3.88815,-42.6998,PI,Piauí,12646,false,3411,PORTO,0.0009580011
Porto Alegre do Piauí,-6.96423,-44.1837,PI,Piauí,2728,false,3412,PORTO ALEGRE DO PIAUI,0.0001578786
Prata do Piauí,-5.67265,-42.2046,PI,Piauí,3149,false,3413,PRATA DO PIAUI,0.0001918423
Queimada Nova,-8.57064,-41.4106,PI,Piauí,9041,false,3414,QUEIMADA NOVA,0.0006671722
Redenção do Gurguéia,-9.47937,-44.5811,PI,Piauí,8814,false,3415,REDENCAO DO GURGUEIA,0.0006488592
Regeneração,-6.23115,-42.6842,PI,Piauí,17979,false,3416,REGENERACAO,0.0013882344
Riacho Frio,-10.1244,-44.9503,PI,Piauí,4306,false,3417,RIACHO FRIO,0.0002851818
Ribeira do Piauí,-7.69028,-42.7128,PI,Piauí,4499,false,3418,RIBEIRA DO PIAUI,0.0003007519
Ribeiro Gonçalves,-7.55651,-45.2447,PI,Piauí,7408,false,3419,RIBEIRO GONCALVES,0.0005354319
Rio Grande do Piauí,-7.78029,-43.1369,PI,Piauí,6434,false,3420,RIO GRANDE DO PIAUI,0.0004568556
Santa Cruz do Piauí,-7.1785,-41.7609,PI,Piauí,6254,false,3421,SANTA CRUZ DO PIAUI,0.0004423343
Santa Cruz dos Milagres,-5.80581,-41.9506,PI,Piauí,4046,false,3422,SANTA CRUZ DOS MILAGRES,0.0002642066
Santa Filomena,-9.11228,-45.9116,PI,Piauí,6256,false,3423,SANTA FILOMENA,0.0004424957
Santa Luz,-8.9488,-44.1296,PI,Piauí,5903,false,3424,SANTA LUZ,0.0004140178
Santa Rosa do Piauí,-6.79581,-42.2814,PI,Piauí,5254,false,3425,SANTA ROSA DO PIAUI,0.0003616606
Santana do Piauí,-6.94696,-41.5178,PI,Piauí,4650,false,3426,SANTANA DO PIAUI,0.0003129336
Santo Antônio de Lisboa,-6.98676,-41.2252,PI,Piauí,6466,false,3427,SANTO ANTONIO DE LISBOA,0.0004594372
Santo Antônio dos Milagres,-6.04647,-42.7123,PI,Piauí,2172,false,3428,SANTO ANTONIO DOS MILAGRES,0.000113024
Santo Inácio do Piauí,-7.42072,-41.9063,PI,Piauí,3809,false,3429,SANTO INACIO DO PIAUI,0.0002450869
São Braz do Piauí,-9.05797,-43.0076,PI,Piauí,4454,false,3430,SAO BRAZ DO PIAUI,0.0002971215
São Félix do Piauí,-5.93485,-42.1172,PI,Piauí,2923,false,3431,SAO FELIX DO PIAUI,0.00017361
São Francisco de Assis do Piauí,-8.23599,-41.6873,PI,Piauí,5801,false,3432,SAO FRANCISCO DE ASSIS DO PIAUI,0.0004057891
São Francisco do Piauí,-7.2463,-42.541,PI,Piauí,6417,false,3433,SAO FRANCISCO DO PIAUI,0.0004554842
São Gonçalo do Gurguéia,-10.0319,-45.3092,PI,Piauí,3071,false,3434,SAO GONCALO DO GURGUEIA,0.0001855497
São Gonçalo do Piauí,-5.99393,-42.7095,PI,Piauí,5044,false,3435,SAO GONCALO DO PIAUI,0.0003447191
São João da Canabrava,-6.81203,-41.3415,PI,Piauí,4619,false,3436,SAO JOAO DA CANABRAVA,0.0003104327
São João da Fronteira,-3.95497,-41.2569,PI,Piauí,6084,false,3437,SAO JOAO DA FRONTEIRA,0.0004286198
São João da Serra,-5.51081,-41.8923,PI,Piauí,6106,false,3438,SAO JOAO DA SERRA,0.0004303946
São João da Varjota,-6.94082,-41.8889,PI,Piauí,4856,false,3439,SAO JOAO DA VARJOTA,0.0003295524
São João do Arraial,-3.8186,-42.4459,PI,Piauí,8085,false,3440,SAO JOAO DO ARRAIAL,0.000590048
São João do Piauí,-8.35466,-42.2559,PI,Piauí,20720,false,3441,SAO JOAO DO PIAUI,0.0016093613
São José do Divino,-3.81411,-41.8308,PI,Piauí,5361,false,3442,SAO JOSE DO DIVINO,0.0003702927
São José do Peixe,-7.48554,-42.5672,PI,Piauí,3737,false,3443,SAO JOSE DO PEIXE,0.0002392784
São José do Piauí,-6.87194,-41.4731,PI,Piauí,6696,false,3444,SAO JOSE DO PIAUI,0.0004779922
São Julião,-7.08391,-40.8246,PI,Piauí,6379,false,3445,SAO JULIAO,0.0004524186
São Lourenço do Piauí,-9.16463,-42.5496,PI,Piauí,4581,false,3446,SAO LOURENCO DO PIAUI,0.0003073671
São Luis do Piauí,-6.81936,-41.3175,PI,Piauí,2648,false,3447,SAO LUIS DO PIAUI,0.0001514247
São Miguel da Baixa Grande,-5.85646,-42.1934,PI,Piauí,2456,false,3448,SAO MIGUEL DA BAIXA GRANDE,0.0001359353
São Miguel do Fidalgo,-7.59713,-42.3676,PI,Piauí,3037,false,3449,SAO MIGUEL DO FIDALGO,0.0001828068
